(4 byte int),TINTRPL,roll,pitch,yaw,AccS_X,AccS_Y,AccS_Z,OmgS_X,OmgS_Y,OmgS_Z
0000,+317464.1898,-1.7981175E+002,6.2442654E-001,-9.8122329E-001,2.0344974E-002,-9.5603336E-003,2.3881176E-003,-5.6520957E-002,2.6041524E-002,1.9057053E-001
0000,+317464.1948,-1.7981204E+002,6.2435579E-001,-9.8217630E-001,1.0049858E-002,-9.6795987E-003,7.1556754E-003,-5.6574386E-002,1.4765673E-002,1.9056025E-001
0000,+317464.1998,-1.7981229E+002,6.2434191E-001,-9.8318589E-001,-2.7880373E-003,-1.0865377E-002,9.0434570E-003,-4.5312323E-002,3.4517914E-003,2.0189592E-001
0000,+317464.2048,-1.7981241E+002,6.2432820E-001,-9.8419559E-001,-1.5740188E-002,-1.3423219E-002,6.2296265E-003,-2.2673396E-002,3.3999630E-003,2.0190826E-001
0000,+317464.2098,-1.7981253E+002,6.2431401E-001,-9.8509181E-001,-2.9188011E-002,-1.6970363E-002,3.6824346E-004,-2.2665467E-002,3.4241893E-003,1.7922871E-001
0000,+317464.2148,-1.7981261E+002,6.2429994E-001,-9.8598808E-001,-3.7334245E-002,-2.0287849E-002,-3.8998434E-003,-1.1345979E-002,3.3982748E-003,1.7923486E-001
0000,+317464.2198,-1.7981267E+002,6.2434179E-001,-9.8677081E-001,-4.0017348E-002,-2.1157246E-002,-1.0844798E-002,-1.1391554E-002,-7.8533636E-003,1.5654500E-001
0000,+317464.2248,-1.7981273E+002,6.2438333E-001,-9.8749667E-001,-3.8851097E-002,-1.9429604E-002,-1.1394313E-002,-1.1387575E-002,-7.8412518E-003,1.4520521E-001
0000,+317464.2298,-1.7981279E+002,6.2436783E-001,-9.8805273E-001,-4.7031656E-002,-2.3070766E-002,-9.5993606E-003,-1.1322239E-002,3.4709447E-003,1.1119615E-001
0000,+317464.2348,-1.7981285E+002,6.2435204E-001,-9.8855215E-001,-4.4909716E-002,-2.0937297E-002,-6.3403537E-003,-1.1318271E-002,3.4830584E-003,9.9856377E-002
0000,+317464.2398,-1.7981302E+002,6.2427884E-001,-9.8888153E-001,-4.2658936E-002,-2.0511780E-002,-7.9305144E-003,-3.3891808E-002,1.4847092E-002,6.5834977E-002
0000,+317464.2448,-1.7981320E+002,6.2409270E-001,-9.8915476E-001,-3.8692947E-002,-1.3235083E-002,-1.4735873E-002,-3.3780858E-002,3.7410934E-002,5.4515798E-002
0000,+317464.2498,-1.7981337E+002,6.2384963E-001,-9.8931479E-001,-1.2706458E-002,-6.7112576E-003,-9.2117824E-003,-3.3719469E-002,4.8711020E-002,3.1846523E-002
0000,+317464.2548,-1.7981354E+002,6.2360638E-001,-9.8941815E-001,-1.6809404E-002,-2.5723930E-005,-1.0172952E-002,-3.3715520E-002,4.8723143E-002,2.0506747E-002
0000,+317464.2598,-1.7981371E+002,6.2324989E-001,-9.8940849E-001,-1.1022461E-002,-2.0379338E-003,3.3172327E-003,-3.3600647E-002,7.1299091E-002,-2.1522278E-003
0000,+317464.2648,-1.7981381E+002,6.2294984E-001,-9.8939872E-001,-2.4459702E-003,2.0853595E-003,6.8821027E-003,-2.2334695E-002,5.9997316E-002,-2.1563503E-003
0000,+317464.2698,-1.7981387E+002,6.2270635E-001,-9.8938864E-001,3.8536836E-003,8.0018863E-003,9.1078952E-003,-1.1068753E-002,4.8695546E-002,-2.1604737E-003
0000,+317464.2748,-1.7981392E+002,6.2240618E-001,-9.8932230E-001,1.0787745E-002,1.0113627E-002,4.0771160E-003,-1.1011315E-002,5.9983522E-002,-1.3489963E-002
0000,+317464.2798,-1.7981398E+002,6.2221885E-001,-9.8925525E-001,2.2567814E-002,1.5586701E-002,3.0371556E-003,-1.1118301E-002,3.7431799E-002,-1.3510549E-002
0000,+317464.2848,-1.7981398E+002,6.2203181E-001,-9.8924500E-001,2.4814401E-002,2.0635501E-002,-3.1327438E-003,1.9719984E-004,3.7393767E-002,-2.1645962E-003
0000,+317464.2898,-1.7981398E+002,6.2195754E-001,-9.8923433E-001,3.0754404E-002,2.5676286E-002,-3.2748966E-003,9.0212627E-005,1.4842046E-002,-2.1851852E-003
0000,+317464.2948,-1.7981398E+002,6.2193996E-001,-9.8928010E-001,4.2638462E-002,3.1352583E-002,5.0692109E-004,3.2783413E-005,3.5540729E-003,9.1443080E-003
0000,+317464.2998,-1.7981404E+002,6.2203497E-001,-9.8932546E-001,4.0923614E-002,3.6801044E-002,-2.6792309E-003,-1.1393638E-002,-1.8971732E-002,9.1175567E-003
0000,+317464.3048,-1.7981416E+002,6.2218672E-001,-9.8948383E-001,4.2829309E-002,4.1368168E-002,-1.4817077E-003,-2.2774430E-002,-3.0245896E-002,3.1780679E-002
0000,+317464.3098,-1.7981421E+002,6.2228245E-001,-9.8969924E-001,3.9671052E-002,4.3384429E-002,-1.2387639E-003,-1.1405433E-002,-1.9008059E-002,4.3136932E-002
0000,+317464.3148,-1.7981432E+002,6.2243438E-001,-9.8991436E-001,3.5545535E-002,4.6872817E-002,1.1895058E-003,-2.2778351E-002,-3.0258002E-002,4.3120477E-002
0000,+317464.3198,-1.7981444E+002,6.2247413E-001,-9.9024338E-001,3.2683488E-002,4.7002736E-002,2.9066484E-003,-2.2679213E-002,-7.7304961E-003,6.5820649E-002
0000,+317464.3248,-1.7981450E+002,6.2257034E-001,-9.9057221E-001,2.8010150E-002,4.7262166E-002,4.3705092E-003,-1.1413261E-002,-1.9032272E-002,6.5816514E-002
0000,+317464.3298,-1.7981456E+002,6.2272298E-001,-9.9090070E-001,1.8668823E-002,4.7791678E-002,2.9283764E-003,-1.1466741E-002,-3.0308131E-002,6.5806232E-002
0000,+317464.3348,-1.7981456E+002,6.2281954E-001,-9.9128628E-001,8.2457708E-003,4.7527689E-002,1.1832507E-003,-9.7729018E-005,-1.9070297E-002,7.7162474E-002
0000,+317464.3398,-1.7981464E+002,6.2302881E-001,-9.9167120E-001,-8.2093134E-004,4.7564402E-002,-3.7518091E-004,-1.1524136E-002,-4.1596103E-002,7.7135727E-002
0000,+317464.3448,-1.7981464E+002,6.2323791E-001,-9.9199963E-001,-7.9236180E-003,4.7894362E-002,-1.5873733E-003,-2.0075474E-004,-4.1609909E-002,6.5802105E-002
0000,+317464.3498,-1.7981464E+002,6.2344700E-001,-9.9232799E-001,-1.2462605E-002,4.6891067E-002,-3.2302791E-003,-2.0074230E-004,-4.1609909E-002,6.5802105E-002
0000,+317464.3548,-1.7981465E+002,6.2365562E-001,-9.9254292E-001,-2.1077631E-002,4.6942379E-002,-4.3679755E-003,-1.9286355E-004,-4.1585688E-002,4.3122530E-002
0000,+317464.3598,-1.7981465E+002,6.2380791E-001,-9.9275810E-001,-2.9097565E-002,4.7462773E-002,-6.8743918E-003,-1.3936195E-004,-3.0309826E-002,4.3132827E-002
0000,+317464.3648,-1.7981470E+002,6.2395978E-001,-9.9291658E-001,-3.4073319E-002,5.0532229E-002,-7.9664141E-003,-1.1454854E-002,-3.0271797E-002,3.1786874E-002
0000,+317464.3698,-1.7981476E+002,6.2399840E-001,-9.9296212E-001,-3.3449139E-002,5.0383911E-002,-6.1974144E-003,-1.1339990E-002,-7.6958481E-003,9.1278907E-003
0000,+317464.3748,-1.7981483E+002,6.2403697E-001,-9.9300760E-001,-3.3380859E-002,5.1418860E-002,-7.6138517E-003,-1.1339990E-002,-7.6958458E-003,9.1278944E-003
0000,+317464.3798,-1.7981488E+002,6.2401879E-001,-9.9293995E-001,-3.2211248E-002,5.1763754E-002,-6.9410759E-003,-1.1278626E-002,3.6042414E-003,-1.3541381E-002
0000,+317464.3848,-1.7981494E+002,6.2394392E-001,-9.9281579E-001,-3.2316849E-002,5.3027749E-002,-6.5681962E-003,-1.1221199E-002,1.4892217E-002,-2.4870869E-002
0000,+317464.3898,-1.7981499E+002,6.2381268E-001,-9.9269193E-001,-3.0747093E-002,5.5475183E-002,-4.4927886E-003,-1.1167708E-002,2.6168082E-002,-2.4860570E-002
0000,+317464.3948,-1.7981505E+002,6.2368095E-001,-9.9245465E-001,-2.4721935E-002,5.6233879E-002,-7.0797934E-005,-1.1159846E-002,2.6192307E-002,-4.7540143E-002
0000,+317464.3998,-1.7981503E+002,6.2354958E-001,-9.9227411E-001,-1.7452182E-002,5.8014177E-002,1.6199579E-003,1.5564397E-004,2.6154278E-002,-3.6194190E-002
0000,+317464.4048,-1.7981503E+002,6.2341797E-001,-9.9203688E-001,-1.0159944E-002,5.9770022E-002,1.8725316E-003,1.5956923E-004,2.6166391E-002,-4.7533978E-002
0000,+317464.4098,-1.7981503E+002,6.2328643E-001,-9.9179959E-001,-2.6754173E-003,6.0485940E-002,-8.5761782E-004,1.5956022E-004,2.6166391E-002,-4.7533978E-002
0000,+317464.4148,-1.7981503E+002,6.2315476E-001,-9.9156237E-001,3.1999815E-003,6.2030427E-002,-4.1511091E-003,1.5954963E-004,2.6166391E-002,-4.7533978E-002
0000,+317464.4198,-1.7981509E+002,6.2307972E-001,-9.9138147E-001,1.1570228E-002,6.2081512E-002,-4.7475994E-003,-1.1217319E-002,1.4904337E-002,-3.6210645E-002
0000,+317464.4248,-1.7981508E+002,6.2300491E-001,-9.9125737E-001,1.9483859E-002,6.2122554E-002,-4.0457929E-003,9.8170385E-005,1.4866309E-002,-2.4864694E-002
0000,+317464.4298,-1.7981512E+002,6.2287396E-001,-9.9119025E-001,2.4942711E-002,6.1083555E-002,-2.2893667E-003,-1.1171701E-002,2.6155978E-002,-1.3520774E-002
0000,+317464.4348,-1.7981520E+002,6.2279934E-001,-9.9112278E-001,2.8228641E-002,5.9996456E-002,2.2819279E-004,-1.1225198E-002,1.4880118E-002,-1.3531066E-002
0000,+317464.4398,-1.7981525E+002,6.2266880E-001,-9.9116898E-001,2.8802186E-002,5.7505433E-002,2.3635235E-003,-1.1179567E-002,2.6131760E-002,9.1588078E-003
0000,+317464.4448,-1.7981531E+002,6.2259489E-001,-9.9127167E-001,2.8753858E-002,5.6009505E-002,2.6204502E-003,-1.1236990E-002,1.4843789E-002,2.0488305E-002
0000,+317464.4498,-1.7981535E+002,6.2257767E-001,-9.9143088E-001,2.9638564E-002,5.1702410E-002,3.3337476E-003,-1.1294411E-002,3.5558185E-003,3.1817801E-002
0000,+317464.4548,-1.7981541E+002,6.2256038E-001,-9.9159002E-001,2.6638852E-002,4.8124295E-002,2.7808924E-003,-1.1294399E-002,3.5558201E-003,3.1817805E-002
0000,+317464.4598,-1.7981543E+002,6.2259990E-001,-9.9180567E-001,2.3958245E-002,4.2663820E-002,2.5152308E-003,-3.2385076E-005,-7.7580693E-003,4.3153461E-002
0000,+317464.4648,-1.7981548E+002,6.2263948E-001,-9.9207807E-001,1.8845348E-002,3.7458498E-002,2.2238605E-003,-1.1355738E-002,-7.7442615E-003,5.4487087E-002
0000,+317464.4698,-1.7981548E+002,6.2279171E-001,-9.9229318E-001,1.2592693E-002,3.2244690E-002,2.0810333E-003,-1.3935305E-004,-3.0309793E-002,4.3132879E-002
0000,+317464.4748,-1.7981548E+002,6.2288785E-001,-9.9256533E-001,8.8263489E-003,2.6183443E-002,4.9487216E-004,-8.9780879E-005,-1.9046040E-002,5.4482959E-002
0000,+317464.4798,-1.7981549E+002,6.2304008E-001,-9.9278051E-001,4.7025429E-003,2.0875769E-002,-2.7519492E-003,-1.3933294E-004,-3.0309793E-002,4.3132875E-002
0000,+317464.4848,-1.7981555E+002,6.2313557E-001,-9.9293917E-001,-7.5896294E-004,1.5759008E-002,-3.5504447E-003,-1.1401325E-002,-1.8995902E-002,3.1797219E-002
0000,+317464.4898,-1.7981555E+002,6.2323117E-001,-9.9309790E-001,-5.6919907E-003,1.0030699E-002,-3.6709749E-003,-8.1889346E-005,-1.9021817E-002,3.1803388E-002
0000,+317464.4948,-1.7981561E+002,6.2327009E-001,-9.9320012E-001,-1.0431009E-002,5.7811891E-003,-2.6387933E-003,-1.1343885E-002,-7.7079269E-003,2.0467730E-002
0000,+317464.4998,-1.7981561E+002,6.2330854E-001,-9.9318904E-001,-1.3398685E-002,5.3412747E-004,-2.0629307E-003,-1.6583783E-005,-7.7096205E-003,-2.2056764E-003
0000,+317464.5048,-1.7981566E+002,6.2329060E-001,-9.9317801E-001,-1.3874470E-002,-3.7956238E-003,-3.4776113E-003,-1.1282519E-002,3.5921610E-003,-2.2015434E-003
0000,+317464.5098,-1.7981573E+002,6.2332875E-001,-9.9311018E-001,-1.4847371E-002,-7.2647301E-003,-2.8324802E-003,-1.1332084E-002,-7.6715881E-003,-1.3551623E-002
0000,+317464.5148,-1.7981572E+002,6.2325394E-001,-9.9298602E-001,-1.4772665E-002,-1.0456447E-002,-1.3536584E-003,9.8268778E-005,1.4866331E-002,-2.4864655E-002
0000,+317464.5198,-1.7981577E+002,6.2323523E-001,-9.9280506E-001,-1.5098506E-002,-1.2687735E-002,1.4348399E-003,-1.1270734E-002,3.6284977E-003,-3.6220901E-002
0000,+317464.5248,-1.7981577E+002,6.2321639E-001,-9.9256724E-001,-1.1998648E-002,-1.4174465E-002,2.2755540E-003,5.2620366E-005,3.6146929E-003,-4.7554523E-002
0000,+317464.5298,-1.7981572E+002,6.2319773E-001,-9.9232960E-001,-7.7163647E-003,-1.6270541E-002,1.2335400E-003,1.1372037E-002,3.5887754E-003,-4.7548357E-002
0000,+317464.5348,-1.7981572E+002,6.2317890E-001,-9.9209183E-001,-3.9005589E-003,-1.7249381E-002,-1.1061304E-003,5.2591546E-005,3.6146913E-003,-4.7554526E-002
0000,+317464.5398,-1.7981570E+002,6.2316006E-001,-9.9185413E-001,4.2787017E-004,-1.8167408E-002,-2.0934704E-003,5.2577496E-005,3.6146913E-003,-4.7554526E-002
0000,+317464.5448,-1.7981570E+002,6.2314123E-001,-9.9161637E-001,2.8879417E-003,-1.9267129E-002,-2.9700294E-003,5.2563439E-005,3.6146913E-003,-4.7554526E-002
0000,+317464.5498,-1.7981570E+002,6.2306625E-001,-9.9143559E-001,6.4648753E-003,-2.0047411E-002,-5.0963694E-004,1.0211443E-004,1.4878443E-002,-3.6204442E-002
0000,+317464.5548,-1.7981575E+002,6.2299109E-001,-9.9125481E-001,1.0231267E-002,-2.1225790E-002,-6.1539043E-004,-1.1217326E-002,1.4904360E-002,-3.6210604E-002
0000,+317464.5598,-1.7981575E+002,6.2297302E-001,-9.9118716E-001,1.2948324E-002,-2.2070987E-002,5.2278320E-004,4.0735951E-005,3.5783609E-003,-1.3535159E-002
0000,+317464.5648,-1.7981581E+002,6.2289840E-001,-9.9111968E-001,1.3915242E-002,-2.3034897E-002,7.5710297E-004,-1.1225201E-002,1.4880141E-002,-1.3531025E-002
0000,+317464.5698,-1.7981581E+002,6.2288076E-001,-9.9116546E-001,1.2584166E-002,-2.4020139E-002,1.9782337E-003,3.2867571E-005,3.5541409E-003,9.1444198E-003
0000,+317464.5748,-1.7981587E+002,6.2280667E-001,-9.9121147E-001,1.1486355E-002,-2.5414137E-002,2.7420665E-003,-1.1233064E-002,1.4855922E-002,9.1485530E-003
0000,+317464.5798,-1.7981587E+002,6.2284565E-001,-9.9131370E-001,1.1062170E-002,-2.6838802E-002,3.4707545E-003,-2.4553907E-005,-7.7338303E-003,2.0473916E-002
0000,+317464.5848,-1.7981587E+002,6.2288487E-001,-9.9147272E-001,1.0179518E-002,-2.8169293E-002,2.2060103E-003,-2.8480910E-005,-7.7459416E-003,3.1813703E-002
0000,+317464.5898,-1.7981587E+002,6.2292409E-001,-9.9163163E-001,8.3800564E-003,-3.0005092E-002,2.5108911E-003,-2.8472259E-005,-7.7459416E-003,3.1813703E-002
0000,+317464.5948,-1.7981587E+002,6.2296361E-001,-9.9184734E-001,4.1796193E-003,-3.1082626E-002,5.9411878E-004,-3.2397471E-005,-7.7580526E-003,4.3153491E-002
0000,+317464.5998,-1.7981587E+002,6.2305945E-001,-9.9206269E-001,4.6719337E-004,-3.1920355E-002,6.5864943E-004,-8.5883352E-005,-1.9033914E-002,4.3143198E-002
0000,+317464.6048,-1.7981587E+002,6.2309897E-001,-9.9227840E-001,-1.9228307E-003,-3.2439608E-002,-1.5398158E-003,-3.2376814E-005,-7.7580526E-003,4.3153491E-002
0000,+317464.6098,-1.7981587E+002,6.2313819E-001,-9.9243736E-001,-3.3380338E-003,-3.3138696E-002,-1.5337657E-003,-2.8431314E-005,-7.7459416E-003,3.1813703E-002
0000,+317464.6148,-1.7981587E+002,6.2312102E-001,-9.9259651E-001,-5.8155786E-003,-3.2047793E-002,-2.5662505E-003,2.5074685E-005,3.5299200E-003,3.1823996E-002
0000,+317464.6198,-1.7981595E+002,6.2310374E-001,-9.9275565E-001,-8.7538976E-003,-3.1993311E-002,-1.8890223E-003,-1.1294346E-002,3.5558380E-003,3.1817835E-002
0000,+317464.6248,-1.7981595E+002,6.2308615E-001,-9.9280143E-001,-1.1470268E-002,-2.9684270E-002,-2.2642107E-003,3.2960012E-005,3.5541442E-003,9.1444263E-003
0000,+317464.6298,-1.7981599E+002,6.2301201E-001,-9.9284738E-001,-1.0434712E-002,-2.8803699E-002,-1.4857975E-004,-1.1232970E-002,1.4855923E-002,9.1485577E-003
0000,+317464.6348,-1.7981599E+002,6.2299442E-001,-9.9289322E-001,-9.9117421E-003,-2.5773112E-002,-7.4224337E-004,3.2969212E-005,3.5541463E-003,9.1444291E-003
0000,+317464.6398,-1.7981599E+002,6.2297630E-001,-9.9282563E-001,-7.2204634E-003,-2.3179982E-002,1.5954573E-003,4.0836250E-005,3.5783683E-003,-1.3535145E-002
0000,+317464.6448,-1.7981599E+002,6.2290180E-001,-9.9275821E-001,-5.8018751E-003,-1.9183410E-002,7.9236500E-004,9.4332085E-005,1.4854231E-002,-1.3524850E-002
0000,+317464.6498,-1.7981599E+002,6.2288344E-001,-9.9263388E-001,-5.0195595E-003,-1.4883266E-002,1.4923704E-003,4.4764562E-005,3.5904797E-003,-2.4874933E-002
0000,+317464.6548,-1.7981593E+002,6.2280881E-001,-9.9250984E-001,-1.2338078E-003,-1.1038222E-002,4.5434840E-004,1.1417685E-002,1.4840422E-002,-2.4858475E-002
0000,+317464.6598,-1.7981593E+002,6.2279028E-001,-9.9232882E-001,3.8393629E-003,-6.6814143E-003,-1.3415313E-004,4.8685837E-005,3.6025883E-003,-3.6214724E-002
0000,+317464.6648,-1.7981587E+002,6.2271565E-001,-9.9220473E-001,7.2396696E-003,-2.0758682E-003,-1.6608591E-003,1.1417671E-002,1.4840422E-002,-2.4858477E-002
0000,+317464.6698,-1.7981587E+002,6.2264067E-001,-9.9202394E-001,1.0447571E-002,1.8346601E-003,-1.0356772E-003,1.0216708E-004,1.4878448E-002,-3.6204431E-002
0000,+317464.6748,-1.7981587E+002,6.2262231E-001,-9.9189961E-001,1.0990607E-002,6.4018900E-003,-1.7078776E-003,4.4729586E-005,3.5904755E-003,-2.4874939E-002
0000,+317464.6798,-1.7981587E+002,6.2254757E-001,-9.9177551E-001,1.2760151E-002,9.1846911E-003,1.6698921E-004,9.8219796E-005,1.4866337E-002,-2.4864644E-002
0000,+317464.6848,-1.7981592E+002,6.2252939E-001,-9.9170786E-001,1.5282789E-002,1.2874904E-002,-7.5086748E-004,-1.1278647E-002,3.6042838E-003,-1.3541312E-002
0000,+317464.6898,-1.7981592E+002,6.2251127E-001,-9.9164027E-001,1.6820842E-002,1.5402202E-002,1.1521622E-003,4.0781026E-005,3.5783667E-003,-1.3535148E-002
0000,+317464.6948,-1.7981592E+002,6.2249339E-001,-9.9162930E-001,1.6790669E-002,1.8440023E-002,1.0852886E-003,3.6845755E-005,3.5662560E-003,-2.1953611E-003
0000,+317464.6998,-1.7981592E+002,6.2247556E-001,-9.9161839E-001,1.4291958E-002,1.9345876E-002,2.2090101E-003,3.6845755E-005,3.5662560E-003,-2.1953611E-003
0000,+317464.7048,-1.7981599E+002,6.2251413E-001,-9.9166399E-001,1.2178821E-002,2.1143949E-002,1.7830508E-003,-1.1340014E-002,-7.6957983E-003,9.1279708E-003
0000,+317464.7098,-1.7981599E+002,6.2255311E-001,-9.9176621E-001,1.1755152E-002,2.0731864E-002,1.4477964E-003,-2.4514884E-005,-7.7338261E-003,2.0473922E-002
0000,+317464.7148,-1.7981599E+002,6.2259215E-001,-9.9186844E-001,9.6260933E-003,2.1617226E-002,2.0917392E-004,-2.4511424E-005,-7.7338261E-003,2.0473922E-002
0000,+317464.7198,-1.7981599E+002,6.2263113E-001,-9.9197072E-001,6.8109077E-003,2.0561397E-002,3.2395378E-004,-2.4506988E-005,-7.7338261E-003,2.0473922E-002
0000,+317464.7248,-1.7981593E+002,6.2272668E-001,-9.9207270E-001,2.1889922E-003,1.9901833E-002,-1.5312711E-003,1.1241433E-002,-1.9035608E-002,2.0469788E-002
0000,+317464.7298,-1.7981593E+002,6.2276590E-001,-9.9223173E-001,-9.8478387E-004,1.9952606E-002,-1.2512258E-003,-2.8428203E-005,-7.7459398E-003,3.1813707E-002
0000,+317464.7348,-1.7981599E+002,6.2280500E-001,-9.9239063E-001,-3.1562273E-003,1.8781528E-002,-2.6508381E-003,-1.1347853E-002,-7.7200215E-003,3.1807546E-002
0000,+317464.7398,-1.7981599E+002,6.2284398E-001,-9.9249285E-001,-4.7877766E-003,1.8150544E-002,-2.5455919E-003,-2.4480372E-005,-7.7338270E-003,2.0473922E-002
0000,+317464.7448,-1.7981599E+002,6.2282658E-001,-9.9259531E-001,-6.8033631E-003,1.6721509E-002,-3.2131525E-003,2.9021136E-005,3.5420356E-003,2.0484218E-002
0000,+317464.7498,-1.7981606E+002,6.2286550E-001,-9.9269760E-001,-8.9136902E-003,1.6334714E-002,-2.4660991E-003,-1.1343901E-002,-7.7079078E-003,2.0467762E-002
0000,+317464.7548,-1.7981606E+002,6.2284786E-001,-9.9274337E-001,-1.1607966E-002,1.5714064E-002,-2.0831048E-003,3.2964093E-005,3.5541484E-003,9.1444338E-003
0000,+317464.7598,-1.7981612E+002,6.2282985E-001,-9.9273235E-001,-1.1149509E-002,1.4859596E-002,-4.5146176E-004,-1.1282530E-002,3.5921773E-003,-2.2015166E-003
0000,+317464.7648,-1.7981612E+002,6.2281197E-001,-9.9272150E-001,-9.5121879E-003,1.4379919E-002,-4.4606259E-004,3.6901482E-005,3.5662618E-003,-2.1953506E-003
0000,+317464.7698,-1.7981612E+002,6.2279409E-001,-9.9271059E-001,-7.5529851E-003,1.3755240E-002,3.4918546E-004,3.6901485E-005,3.5662618E-003,-2.1953506E-003
0000,+317464.7748,-1.7981612E+002,6.2277603E-001,-9.9264294E-001,-6.3995845E-003,1.3787915E-002,-8.0207258E-004,4.0835359E-005,3.5783725E-003,-1.3535138E-002
0000,+317464.7798,-1.7981612E+002,6.2270153E-001,-9.9257559E-001,-5.2382010E-003,1.3984828E-002,-8.6296938E-004,9.4328047E-005,1.4854235E-002,-1.3524843E-002
0000,+317464.7848,-1.7981610E+002,6.2268341E-001,-9.9250793E-001,-2.4239954E-003,1.3954572E-002,-2.0141553E-003,4.0829793E-005,3.5783725E-003,-1.3535138E-002
0000,+317464.7898,-1.7981610E+002,6.2260896E-001,-9.9244058E-001,1.9489253E-003,1.2851524E-002,-1.2153117E-003,9.4323354E-005,1.4854235E-002,-1.3524843E-002
0000,+317464.7948,-1.7981610E+002,6.2259078E-001,-9.9237293E-001,5.4632402E-003,1.2562653E-002,-1.3783275E-003,4.0824227E-005,3.5783730E-003,-1.3535138E-002
0000,+317464.7998,-1.7981610E+002,6.2251633E-001,-9.9230546E-001,7.7633746E-003,1.1746107E-002,-7.0563675E-004,9.4317955E-005,1.4854235E-002,-1.3524843E-002
0000,+317464.8048,-1.7981610E+002,6.2244189E-001,-9.9223816E-001,8.3902040E-003,1.1882243E-002,-1.8375284E-003,9.4316005E-005,1.4854235E-002,-1.3524843E-002
0000,+317464.8098,-1.7981615E+002,6.2242383E-001,-9.9222714E-001,1.0531436E-002,1.0385264E-002,4.4398438E-004,-1.1282546E-002,3.5921806E-003,-2.2015118E-003
0000,+317464.8148,-1.7981615E+002,6.2240595E-001,-9.9221623E-001,1.2963315E-002,9.3694786E-003,-5.5093871E-004,3.6885558E-005,3.5662642E-003,-2.1953471E-003
0000,+317464.8198,-1.7981621E+002,6.2233162E-001,-9.9220556E-001,1.4233261E-002,7.6226792E-003,2.0238587E-003,-1.1229048E-002,1.4868043E-002,-2.1912158E-003
0000,+317464.8248,-1.7981621E+002,6.2237036E-001,-9.9225104E-001,1.4811429E-002,5.8220234E-003,1.6354229E-003,-2.0542506E-005,-7.7217068E-003,9.1341492E-003
0000,+317464.8298,-1.7981621E+002,6.2235278E-001,-9.9229681E-001,1.2655307E-002,4.2005600E-003,1.5995047E-003,3.2955919E-005,3.5541551E-003,9.1444440E-003
0000,+317464.8348,-1.7981621E+002,6.2239152E-001,-9.9234241E-001,1.1068682E-002,1.6066235E-003,1.3529833E-003,-2.0536503E-005,-7.7217068E-003,9.1341492E-003
0000,+317464.8398,-1.7981622E+002,6.2243050E-001,-9.9244463E-001,1.0739753E-002,-3.2763492E-004,1.3937594E-003,-2.4466479E-005,-7.7338177E-003,2.0473937E-002
0000,+317464.8448,-1.7981622E+002,6.2241310E-001,-9.9254721E-001,9.1862231E-003,-2.9968692E-003,-1.3037758E-004,2.9033190E-005,3.5420437E-003,2.0484231E-002
0000,+317464.8498,-1.7981622E+002,6.2245214E-001,-9.9264944E-001,7.3466618E-003,-4.8914528E-003,5.7325797E-004,-2.4457715E-005,-7.7338177E-003,2.0473937E-002
0000,+317464.8548,-1.7981622E+002,6.2249088E-001,-9.9269503E-001,3.4584263E-003,-7.8907097E-003,-1.0516462E-003,-2.0519677E-005,-7.7217072E-003,9.1341492E-003
0000,+317464.8598,-1.7981622E+002,6.2252986E-001,-9.9279726E-001,-1.9795449E-004,-8.9722276E-003,-6.9182267E-004,-2.4450086E-005,-7.7338186E-003,2.0473937E-002
0000,+317464.8648,-1.7981627E+002,6.2256849E-001,-9.9284273E-001,-8.5327320E-004,-1.1348149E-002,-1.5739424E-003,-1.1339944E-002,-7.6957890E-003,9.1279866E-003
0000,+317464.8698,-1.7981627E+002,6.2260723E-001,-9.9288827E-001,-1.7888998E-003,-1.2827676E-002,-1.0064954E-003,-2.0510968E-005,-7.7217049E-003,9.1341529E-003
0000,+317464.8748,-1.7981627E+002,6.2264597E-001,-9.9293387E-001,-3.4399163E-003,-1.3951172E-002,-1.0583248E-003,-2.0509457E-005,-7.7217049E-003,9.1341529E-003
0000,+317464.8798,-1.7981627E+002,6.2262815E-001,-9.9292284E-001,-5.3366222E-003,-1.5110734E-002,-3.5285874E-004,3.6921003E-005,3.5662679E-003,-2.1953401E-003
0000,+317464.8848,-1.7981627E+002,6.2266660E-001,-9.9291176E-001,-7.4308673E-003,-1.4758777E-002,-4.4844151E-004,-1.6575195E-005,-7.7095944E-003,-2.2056347E-003
0000,+317464.8898,-1.7981627E+002,6.2264854E-001,-9.9284410E-001,-6.6598314E-003,-1.5757162E-002,7.8013929E-004,4.0849907E-005,3.5783788E-003,-1.3535127E-002
0000,+317464.8948,-1.7981627E+002,6.2263042E-001,-9.9277657E-001,-5.3531271E-003,-1.4909437E-002,-1.7744224E-004,4.0847801E-005,3.5783788E-003,-1.3535127E-002
0000,+317464.8998,-1.7981627E+002,6.2261230E-001,-9.9270886E-001,-4.1934783E-003,-1.4630551E-002,2.2123565E-004,4.0844287E-005,3.5783793E-003,-1.3535127E-002
0000,+317464.9048,-1.7981627E+002,6.2259424E-001,-9.9264121E-001,-3.7177494E-003,-1.4191094E-002,-1.1942170E-003,4.0840070E-005,3.5783793E-003,-1.3535127E-002
0000,+317464.9098,-1.7981627E+002,6.2257588E-001,-9.9251699E-001,-3.9697215E-003,-1.2710512E-002,-1.2624037E-003,4.4769724E-005,3.5904900E-003,-2.4874914E-002
